"japanese","english","context","notes"
"ティファニー！/……悪いんだけど、ティファニーの/ツープラトン技を教えてくれないかな？","","Portrait: !p0000!e00",""
"テキトーに遊んでればいいだろ。/何をひとりで舞い上がってんだよ？/あはは！","","Portrait: !p0000!e00",""
"テキトーに遊んでればいいのよ。/何をひとりで舞い上がってんの？/あはは！","","Portrait: !p0000!e00",""
"デジ亀ぇ？","","Portrait: !p0000!e00",""
"トップに載るネタっていうのは、/でっかいイベントと相場が決まってるの！","","Portrait: !p2103!e00",""
"ドウデスカ、!0？/この方が、ミーに似合ってると/思いまセンか〜？","","Portrait: !p0801!e00",""
"ドカッ！　バキッ！/ドギャアッッ！！/ズゴォォォォッッ！！","","Portrait: !pffff!e01",""
"ドーーーンッ！","","Portrait: !pffff!e01",""
"ナ、ナットウ！？/あれだけはカンベンしてくれないか。/まださすがにアレは……な。","","Portrait: !p0702!e00",""
"ナ、ナニいってんだい！/アタイがカワイイわけないだろ！/どうかしちまったのかい！？","","Portrait: !p2302!e00",""
"ナッ！？　何だい！/それだけ考えて、その答えかい！","","Portrait: !p2303!e00",""
"ナニッ！？/まったく、男って生き物は！/どうしてこう、バカなんだろうねぇ！！","","Portrait: !p2302!e00",""
"ナニッ！？/何でそうなるんだい！/おかしいに決まってるだろ！！","","Portrait: !p2302!e00",""
"ナニナニ？/フォークダンスに参加するの？","","Portrait: !p0000!e00",""
"ナメんじゃネェ！","","Portrait: !p1003!e00",""
"ナンだよ？　オマエも/ウゼェこといってるとか/思ってんのかよ？","","Portrait: !p1000!e00",""
"ネルソンとエアトンかい？/ああ、元気すぎて困るくらいさ。","","Portrait: !p0600!e00",""
"ノー……!0、/チャンと考えてマスか〜？/それじゃゼンゼン目立たないネ〜！","","Portrait: !p0803!e00",""
"ノー……/でも、!0の顔を見て、/一つだけ判ったコトがあるネ。","","Portrait: !p0803!e00",""
"ノー……/パパの代わりは、/誰にもできまセン……。","","Portrait: !p0803!e00",""
"ハァ……。","","Portrait: !p0402!e00",""
"ハァ……。/ほらね、この調子なの。/キミもなんとかいってやってくれない？","","Portrait: !p3303!e00",""
"ハァイ、!0!h/このバッグをミーの教室に/届けてほしいのデ〜ス。","","Portrait: !p0801!e00",""
"ハァイ、!0！/オツカレさまネ〜。","","Portrait: !p0800!e00",""
"ハァイ、!0！/ミーとアチコチ見て回りまセンか〜？","","Portrait: !p0801!e00",""
"ハァイ、!0！/今日はホントにいい天気ネ〜！！","","Portrait: !p0800!e00",""
"ハァイ、ティファニー。/日本の学園祭はどう？","","Portrait: !p0000!e00",""
"ハァハァ……よし、完成だ！/これを持っていけよ。","","Portrait: !p0000!e00",""
"ハァハァ……よし、完成よ！/これを持っていくのよ。","","Portrait: !p0000!e00",""
"ハァーイ！　元気してる？/みんなの楽しみにしてた学園祭よ！","","Portrait: !p2101!e00",""
"ハイ、「たいやき」！/結構、おいしいって評判だったから、/買ってきたんですよ。","","Portrait: !p0000!e00",""
"ハイ、「たこ焼」！/屋台村にお店が出てたんで/買ってみたんです。","","Portrait: !p0000!e00",""
"ハイ、「ラムネ」！/いかにも、お祭りって感じがしたから、/買ってみたんですよ。","","Portrait: !p0000!e00",""
"ハイ、これでＯＫよ！/たぶんだけどね！","","Portrait: !p2101!e00",""
"ハイ！/順番はこれで決まりね！","","Portrait: !p0100!e00",""
"ハイ！　よくいわれますぅ!h","","Portrait: !p2401!e00",""
"ハカセの特製ドリンク/沖田先生のサイン入りバレーボール/佐渡先生のマワシ","","Portrait: !pffff!e00",""
"ハカセも多分提供してくれると思うけど……/オマケとかいって変な液体とか錠剤とかは/貰ってこないようにね……。","","Portrait: !p0000!e00",""
"ハッハッハ、/そういうコトなら/この僕がお相手しましょう！","","Portrait: !p2800!e00",""
"ハッハッハッ！/何があったのかと思えば、/そんなことですか！","","Portrait: !p1501!e00",""
"ハハ……、そうか。","","Portrait: !p1901!e00",""
"ハハ……、そうか？/ゲド高のヤツらは、/皆、立派に成長した。","","Portrait: !p1901!e00",""
"ハハ……、そんなことか。/構わんぞ。/では、行くとしよう。","","Portrait: !p1901!e00",""
"ハハ……。/なぁ、エッジ！/俺たちもフォークダンスを踊らないか？","","Portrait: !p0000!e00",""
"ハハ、冗談ですよ、先生。/そんな、赤くならなくても。","","Portrait: !p0000!e00",""
"ハハ〜ン。/ユーは成績のコトで悩んでるネ？/そんなコトじゃジュッテしないネ！","","Portrait: !p0801!e00",""
"ハハハ……、/ダメじゃないですか、それじゃ。","","Portrait: !p0000!e00",""
"ハハハ……、そんな顔をするな。/今から少し付き合え。","","Portrait: !p1901!e00",""
"ハハハ……。/お化け屋敷とは、/ずいぶん子供っぽいな。","","Portrait: !p1901!e00",""
"ハハハ……。/では、後で行ってみるとしよう。","","Portrait: !p1901!e00",""
"ハハハ……。/アタイは、ただのはみ出しモンさ。/じゃあな。","","Portrait: !p2301!e00",""
"ハハハ……。/ロマンチストですね、先輩。","","Portrait: !p1501!e00",""
"ハハハ……ッ！/でしょうね。/だから、そんなことがいえるんですよ！","","Portrait: !p1501!e00",""
"ハハハ……次からは、/先にお金を払うようにするのですよ。","","Portrait: !p0901!e00",""
"ハハハ、/卒業した流に付き合わされる/水泳部員も大変だな。","","Portrait: !p2701!e00",""
"ハハハ、すいません……。/そういった本を読んだものですから、/先輩の意見を聞こうと思って。","","Portrait: !p1501!e00",""
"ハハハ、すまねぇ！/驚かすつもりはなかったんだ。/……なぁ、!0よ。","","Portrait: !p2001!e00",""
"ハハハ、そうだったな。","","Portrait: !p1001!e00",""
"ハハハ、そんなお世辞なんて、/いうモノじゃないですよ。/じゃ、こずえ君、よろしくお願いします。","","Portrait: !p1301!e00",""
"ハハハ、ならオーケーだ！！/これから献血に行くぞ！！","","Portrait: !p2001!e00",""
"ハハハ、アレは相撲部の秘伝ですからな。/門外不出、というヤツですわ。","","Portrait: !p3001!e00",""
"ハハハ、チビだからって遠慮するな！/チビでも大丈夫！　チビでもな！！","","Portrait: !p2800!e00",""
"ハハハ、相変わらず/すぐ赤くなるな、お前は。/!0さんも気を付けろよ。","","Portrait: !p2701!e00",""
"ハハハ、相変わらず/すぐ赤くなるな、お前は。/!0君も大変だな。","","Portrait: !p2701!e00",""
"ハハハッ！/まぁ、確かに鴨みたいなものですよ。/みなさんは……。","","Portrait: !p1501!e00",""
"ハハハッ！/勉強ねぇ……。/ええ、頑張りますよ、それ以外もね……。","","Portrait: !p1501!e00",""
"ハハハ！/着飾らなくても、/先輩は、十分魅力的ですよ。","","Portrait: !p1501!e00",""
"ハフハフ……。/うん！　うまいじゃないか！/この味付け、俺好みだよ！","","Portrait: !p0000!e00",""
"ハフハフ……。/うん！　すごくおいしい！/この味付け、私好きだな！","","Portrait: !p0000!e00",""
"バ、バカ……。","","Portrait: !p0502!e00",""
"バ、バカ、誰も夏のコトだなんて/いってないだろ！？/オマエだぜ、夏のコトっていったの！","","Portrait: !p0402!e00",""
"バ、バカいうなって。/いやホラ、ついでだよ、ついで。","","Portrait: !p0402!e00",""
"バ、バカだな、そんなワケないだろ。","","Portrait: !p0702!e00",""
"バ、バカ笑いしおって！/失礼なヤツぞい！","","Portrait: !p1203!e00",""
"バ、バツ？/そのケーキが売られる事について、/お前はどう思ってるんだ？","","Portrait: !p0000!e00",""
"バ、バツ？/そのケーキが売られる事について、/アナタはどう思ってるの？","","Portrait: !p0000!e00",""
"バァキィーーーーッ！","","Portrait: !pffff!e01",""
"バカにしないでよ……少なくとも、/ソレよりはマシなものができるわよ。/……じゃ、始めるわよ。","","Portrait: !p0000!e00",""
"バカにするなよ。/こうみえてもいろいろ勉強してるんだぜ。/もうスシやテンプラも食べれるさ。","","Portrait: !p0701!e00",""
"バキィーーーッ！","","Portrait: !pffff!e01",""
"バット？/これは野球選手の魂だぜ！？/手放すわけにはいかねぇって！","","Portrait: !p0403!e00",""
"バツ……/いいかげんにしなさい、と/言ったはずだけど、聞こえなかったの？","","Portrait: !p2600!e00",""
"バツ、あなたもいいかげんにしなさい。/あなたのわがままのせいで、/他の人に迷惑がかかってるのですよ。","","Portrait: !p2600!e00",""
"バツ、おばさんのいう通りだって。/とりあえずクラスの方に/戻った方がいいぜ。","","Portrait: !p0000!e00",""
"バツ、おばさんのいう通りだって。/とりあえずクラスの方に/戻った方がいいわよ。","","Portrait: !p0000!e00",""
"バツから/!c02届け物『進路調査書』!c07をあずかった/!c01進路指導室!c07に届けよう！","","Portrait: !pffff!e00",""
"バツって、/今は雷蔵学園長と/一緒に暮らしてるのか？","","Portrait: !p0000!e00",""
"バツって、/今は雷蔵学園長と/一緒に暮らしてるの？","","Portrait: !p0000!e00",""
"バツのツープラトン技/!c03『ダブル気合弾』!c07を覚えた！","","Portrait: !pffff!e00",""
"バツの奴……何度言ったら判るんだ……/あれほど騒ぎを起こすなと/念を押しておいたのに……","","Portrait: !p0303!e00",""
"バツはバツで、羽目を外しすぎるし。/二人合わせればちょうどいいのにな。","","Portrait: !p0000!e00",""
"バツはバツで、羽目を外しすぎるし。/二人合わせればちょうどいいのにね。","","Portrait: !p0000!e00",""
"バツを手伝いに行かせる/一緒に手伝いに行く/クラスに連れ戻す","","Portrait: !pffff!e00",""
"バツ君達にも指導しましたが、/聖純女学院は、お嬢様が多いせいか、/材料もよりいいものを使ってますね。","","Portrait: !p1301!e00",""
"バツ！/お前のツープラトン技を/教えてくれ！！","","Portrait: !p0000!e00",""
"バツ！/私にアナタのツープラトン技を/教えてちょうだい！","","Portrait: !p0000!e00",""
"バツ？/あなた、そんな所で何やってるのよ。","","Portrait: !p0000!e00",""
