"Japanese","English","offset"
"!p1101!e00よかった！/体重計に乗るのが恐くって、/一度、誰かに聞いてみようと思ってたの。","","0x6FA48"
"!p0000!e00（どちらかというと、/　立派に成長されているのでは……）","","0x6FA9F"
"!p1100!e00私、ザキがいたチームの人たちと/知り合いになったんだよ。","","0x6FAE2"
"!p1101!e00でも、年下の子からは、/「アキラ姐さん」とか呼ばれて、/変な感じなの。","","0x6FB24"
"!p0000!e00あはは……！/いいじゃないか、強そうで。","","0x6FB73"
"!p0000!e00なぁ、アキラ、/メットがなくても、もう大丈夫なのか？","","0x6FBA6"
"!p1100!e00もちろん！","","0x6FBE4"
"!p0000!e00あはは……。/いい返事だな。","","0x6FBF9"
"!p1101!e00うん！/私、強くなったもの。/ヘルメットがなくても平気よ。","","0x6FC1F"
"!p1103!e00聖純女学院の生徒って/みんな、お行儀がすごくいいの。/私って、ガサツかも……。","","0x6FC63"
"!p0000!e00アキラが？/そんなことないさ。","","0x6FCBA"
"!p1103!e00だって、この前、/お弁当をパクパク食べてたら/みんなにビックリされちゃって……。","","0x6FCE2"
"!p1103!e00あんなにゆっくり食べてたら、/食べた気しないと思うんだけどな……。","","0x6FD3B"
"!p1100!e00私も、髪を伸ばしてみようかな。","","0x6FD88"
"!p0000!e00アキラが？/どういう風の吹き回しだよ？","","0x6FDB1"
"!p1100!e00だって、ゆりかさんを見てると/長い髪もいいなって思うんだもん。","","0x6FDE1"
"!p0000!e00（でも、あの髪型は、/　アキラにはちょっと/　無理かもしれないけどな……）","","0x6FE29"
"!p1100!e00ねぇ、!0。/岩とエッジが変なの……。","","0x6FE7D"
"!p1100!e00会っても、私と目を合わそうとしないの。/私、２人に何か悪いことしたかな？","","0x6FEAB"
"!p0000!e00戸惑ってるだけだよ。/アキラが聖純女学院に行って、/雰囲気が変わったからさ。","","0x6FEFD"
"!p1100!e00ふーん、そういうもんかな？/男の子ってわかんないな。","","0x6FF52"
"!p0000!e00なぁ、アキラのクラスって/何をやるんだっけ？","","0x6FF91"
"!p1100!e00喫茶店をやるんだよ。/みんなで着る衣装が、フリルのついた/エプロンで、すごくカワイイの。","","0x6FFC7"
"!p0000!e00へぇ……。/誰がその衣装を決めたんだ？","","0x70028"
"!p1101!e00えっとね……、ゆりかさん！","","0x70058"
"!p0000!e00（な、なるほど……）","","0x7007D"
"!p1102!e00ねぇ、!0、/ちょっと、聞きたいことが/あるんだけど。","","0x7009D"
"!p0000!e00何だよ？","","0x700DA"
"!p1102!e00お、女の子が女の子に、/ラブレターをあげてるのを見ちゃったの。","","0x700ED"
"!p1102!e00私、そんなの見たことなくって/ビックリしちゃった。/そういうのって、当たり前なのかな？","","0x70135"
"!p0000!e00（うーむ……。/　それは、俺の知らない世界だな……）","","0x70194"
"!p0000!e00アキラ、お化け屋敷があるぞ。/入ってみるか？","","0x701D3"
"!p1102!e00わ、私……、怖がったりしないよ。","","0x70209"
"!p0000!e00じゃあ、いいじゃないか。/入ろうよ。","","0x70234"
"!p1102!e00こ、怖くないんだから、/お化け屋敷に行っても仕方ないよ。/だから、行かない……。","","0x70262"
"!p0000!e00（プププ……、/　ホントは怖いくせに……）","","0x702BB"
"!p1100!e00ねぇ、!0。/ゆりかさんってね、音楽だけじゃなくて/バレエを踊ってもスゴイんだよ。","","0x702F0"
"!p0000!e00へぇ……。/それは知らなかったな。","","0x70349"
"!p1100!e00この前、バレエの授業があったんだけど、/ゆりかさんだけ飛び抜けて上手なの。/私も、あんな風にできたらな……。","","0x70375"
"!p0000!e00じゃあ、/ゆりかさんに教えてもらえば、/アキラも、すぐうまくなれるじゃないか。","","0x703EA"
"!p1103!e00教えてもらったよ……。/でも、ゆりかさん、/これは難問だって顔してた……。","","0x70441"
"!p0000!e00（そ、そっか。/　なんかアキラも/　苦労してるみたいだな……）","","0x70494"
"!p0000!e00ふぅーん。/そうして優しい顔してると、/アキラも、「聖女」って感じだな。","","0x704DC"
"!p1102!e00な、何いい出すのよ……。/急に……。","","0x7052D"
"!p0000!e00あははっ！/違うよ、アキラ。/そういう意味じゃないって！","","0x7055B"
"!p0000!e00「聖女」っていっても、/「聖純女学院」の意味だよ。/勘違いした？","","0x7059C"
"!p1102!e00し、してないもん！/もう……、/ビックリしちゃったじゃない……。","","0x705E5"
"!p1101!e00ねえねえ、!0、/おかしいんだよ。","","0x7062F"
"!p0000!e00何がだよ？","","0x70659"
"!p1101!e00醍醐兄さんったら、/鍛え直すとかいって/甘いものを食べないようにしてるの。","","0x7066E"
"!p1101!e00でも、横で私が甘いものを食べてると、/すっごく食べたそうにしてるから/おかしくって。","","0x706C1"
"!p1101!e00いつまでガマンできるのかしら。/くすくす……。","","0x7071E"
"!p0000!e00（へぇ……。/　あの醍醐先輩がねぇ……）","","0x70756"
"!p0000!e00なぁ、アキラ、/ザキと一緒にいるときって、/何を話すんだ？","","0x70789"
"!p1100!e00うーん。/バイクの話とかするよ。/ザキって、結構バイクに詳しいの。","","0x707CC"
"!p1100!e00でも、私のバイクを見て、/ハンドルは、オニハンでないとダメだとか、/タンクの色はムラサキにしなとか……","","0x70817"
"!p1101!e00変なことばっかりいうんだけどね。/フフフ……。","","0x70886"
"!p1100!e00うんしょ……。","","0x708BF"
"!p0000!e00アキラ、荷物運びか？/俺も手伝うよ。","","0x708D8"
"!p1101!e00あ、ありがとう、!0。/買い出しに行ってきたの。/でも、ちょっと１人で持てなかったみたい。","","0x70906"
"!p0000!e00気にしなくていいよ。/さぁ、さっさと運んじまおう！","","0x70967"
"!pffff!e00バリッ！","","0x709A3"
"!p0000!e00あれ？/今、変な音がしたな……。","","0x709B6"
"!p1100!e00ほら、!0の脇のところ。/ほつれちゃったんだよ。","","0x709E0"
"!p1100!e00シャツかしてみて。/私が直すよ。","","0x70A18"
"!p0000!e00（どうしようか……）","","0x70A42"
"!pffff!e00遠慮する/自分で直す/直してもらう","","0x70A62"
"!p0000!e00いいって、いいって！/そんなの気にしないからさ。","","0x70A8E"
"!p1100!e00だめだよ。/私だって直せるよ。/そのくらい……。","","0x70AC8"
"!p0000!e00破れてるくらいがいいのさ。/早く持っていかないと/クラスの人に怒られるぞ。","","0x70B01"
"!p1103!e00でも……。","","0x70B54"
"!p0000!e00ほら、アキラ！/置いてっちゃうぞ。","","0x70B69"
"!p1103!e00う、うん……。/でも、気が向いたら来てね。/いつでも直すから。","","0x70B95"
"!p0000!e00（どうしたんだ、アキラは？/　何でそんなに、/　シャツを直すことにこだわるんだ？）","","0x70BDC"
"!p0000!e00これくらい、自分で直せるよ。","","0x70C38"
"!p1100!e00そんな……、私がやるよ。","","0x70C5F"
"!p0000!e00いいから、いいから。/なぁ、アキラ、/裁縫道具持ってる？","","0x70C82"
"!p1100!e00うん……。/こんなのしかないけど。","","0x70CC3"
"!p0000!e00十分だよ。/見てて！","","0x70CEF"
"!p0000!e00こうして……、こうやって……","","0x70D0D"
"!p0000!e00ほら、できた！/俺もなかなかやるだろ？","","0x70D34"
"!p1103!e00縫い目がキレイに整ってる。/私より上手……。","","0x70D64"
"!p1103!e00ちょっと、ショックだな……。","","0x70D9A"
"!p0000!e00（し、しまったな……。/　そんなにションボリするなんて/　思わなかったな……）","","0x70DC1"
"!p0000!e00じゃあ、悪いけど/直してもらおうかな。","","0x70E19"
"!p1101!e00うん！　任せて！/さぁ、シャツかして。","","0x70E49"
"!p1100!e00ちょっと待っててね……","","0x70E79"
"!p1101!e00ほら、できたよ。","","0x70E9A"
"!p0000!e00へぇ、うまいじゃないか。/サンキューな、アキラ！","","0x70EB5"
"!p1100!e00私だって、これくらいできるよ。/それに、手伝ってもらってたんだから/当然だよ。","","0x70EEF"
"!p1100!e00他にも、/何か直して欲しいものがあったら/持ってきていいよ！","","0x70F46"
"!p0000!e00あはは……、/ずいぶん頼もしいな。","","0x70F8B"
"!p1100!e00私だって、女の子らしいこと、/できるんだから……。","","0x70FB7"
"!p0000!e00（ふーん……。/　何かこだわってるみたいだな……。/　アキラ、何かあったのかな……？）","","0x70FF3"
"!p0000!e00こうして、アキラと歩いていると、/アキラが転校する前の頃を思い出すよ。","","0x71058"
"!p1100!e00うん……。/そうだね……。","","0x710A8"
"!p1100!e00あの頃は、いつも/エッジや岩とも一緒だったもんね。","","0x710CC"
"!p1100!e00ねぇ、!0、/昔の方が良かったなって、/考えることある？","","0x71108"
"!p0000!e00何だよ、急に……。","","0x71147"
"!p1100!e00ううん、/ちょっとね……。/聞いてみたかっただけ。","","0x71164"
"!p0000!e00そうだなぁ……","","0x7119F"
"!pffff!e00考えたこともない/あるよ/アキラはどうなの","","0x711B9"
"!p0000!e00俺は、昔の方が良かったとか、/考えたことないな。","","0x711ED"
"!p0000!e00どうせロクなことしてないから、/昔の方がイイはずもないし。","","0x71227"
"!p0000!e00考えるのなら、/先のことにしてるよ。","","0x7126B"
"!p1101!e00フフフ……。/そっか。/!0って、前向きなんだね。","","0x71299"
"!p1100!e00私は、考えることあるよ。","","0x712D2"
"!p1100!e00あのまま、ゲド高に残って/エッジや岩たちと過ごした方が/良かったのかなって。","","0x712F5"
"!p0000!e00アキラ……。","","0x7134A"
"!p1100!e00そんな心配そうな顔しないでよ。/ちょっと、そう思ったりすることも/あるってだけだよ。","","0x71361"
"!p0000!e00（まぁ、アキラがそういうなら/　気にしなくてもいいのかもしれないけど、/　ちょっと心配になったよ……）","","0x713BE"
"!p0000!e00そりゃあ、あるよ。","","0x7142E"
"!p0000!e00転校する前は、アキラとも/好きなときに遊べて/もっと楽しかったからな。","","0x7144B"
"!p1103!e00そうだね。/私もあの頃は、楽しかったな……。","","0x7149A"
"!p0000!e00え……？","","0x714D0"
"!p1101!e00ううん、何でもないよ。/でも、私、ちょっと安心した。","","0x714E3"
"!p1100!e00!0も、/そんなこと考えたりするのが/わかったから。","","0x71521"
"!p1100!e00そうだよね……。/そう、思ったりするときも/あるもんね……。","","0x7155C"
"!p0000!e00（本当は、何か話したいことが/　あるみたいだな……。/　今度、機会をみて聞いてみるか……）","","0x715A1"
"!p0000!e00俺はともかく、/アキラはどうなのさ。","","0x71605"
"!p1103!e00私？/私は……、考えたこともないよ……。","","0x71633"
"!p0000!e00そっか……。/俺は、アキラが昔の方が良かったと/いって欲しいみたいに聞こえたからさ。","","0x71665"
"!p1102!e00そ、そんなことないよ。/私、今楽しいもの！","","0x716C2"
"!p1102!e00私、自分でそうしたいと思って/転校したんだもの。/そんなこと、思うはずないじゃない！","","0x716F6"
"!p0000!e00ど、どうしたんだよ、アキラ？/そんなにムキになってさ……。","","0x71753"
"!p1102!e00ご、ごめん！/ちょっと……、どうかしてたの……。","","0x71797"
"!p1102!e00本当に、ごめんなさい……。/じゃあ、私、行くから……。","","0x717D1"
"!p0000!e00（どうしたんだ？/　アキラのヤツ……）","","0x71811"
"!p0000!e00どうしたんだよ、アキラ。/元気ないじゃないか。","","0x71847"
"!p1103!e00あ……、!0……。/別に、何でもないよ……。","","0x7187F"
"!p0000!e00何でもないっていう顔には、/見えないけどな……。/俺でよかったら、相談にのるよ。","","0x718B3"
"!p1103!e00…………。/心配かけちゃいけないと思って/だまってたんだけど……。","","0x7190C"
"!p1103!e00実は、私……、/今の学校に馴染んでないんだ……。","","0x71957"
"!p1103!e00ザキとゆりかさんとは仲良くしてるよ。/でも、他のクラスメートとは、/あんまり仲良くなれなくって……。","","0x71991"
"!p1103!e00聖純女学院は、中等部から高等部へ/上がってくる人が多くて、/グループみたいなのができちゃってるの。","","0x719FE"
